id_student,code_module,code_presentation,totalAssessmentsTaken,meanTMAScore,meanCMAScore,meanExamScore,submittedLate,totalBanked
676627,FFF,2014J,1.0,56.0,,,1.0,0.0
676633,BBB,2014J,5.0,49.0,,,0.0,0.0
676642,DDD,2014J,1.0,,,,0.0,0.0
676650,CCC,2014J,9.0,97.5,99.5,98.0,4.0,0.0
676676,EEE,2014J,4.0,83.75,,,0.0,0.0
676705,BBB,2014J,5.0,68.8,,,0.0,0.0
676722,EEE,2014J,4.0,92.0,,,0.0,0.0
676724,EEE,2014J,4.0,83.0,,,0.0,0.0
676750,BBB,2014J,5.0,81.8,,,1.0,0.0
676766,DDD,2014J,6.0,42.333333333333336,,,3.0,0.0
676783,CCC,2014J,3.0,42.0,46.5,,2.0,0.0
676787,DDD,2014J,7.0,80.33333333333333,,40.0,0.0,0.0
676805,EEE,2014J,4.0,87.25,,,0.0,0.0
676807,DDD,2014J,7.0,95.0,,89.0,1.0,0.0
676809,DDD,2014J,7.0,61.5,,47.0,3.0,0.0
676812,EEE,2014J,2.0,62.5,,,0.0,0.0
676834,EEE,2014J,4.0,95.75,,,0.0,0.0
676852,DDD,2014J,7.0,76.0,,96.0,0.0,0.0
676865,DDD,2014J,7.0,92.5,,87.0,0.0,0.0
676866,FFF,2014J,12.0,88.0,83.42857142857143,,0.0,0.0
676882,FFF,2014J,11.0,83.0,70.85714285714286,,0.0,0.0
676898,BBB,2014J,5.0,77.6,,,1.0,0.0
676903,DDD,2014J,7.0,62.166666666666664,,60.0,0.0,0.0
676909,CCC,2014J,9.0,93.75,88.0,100.0,4.0,0.0
676916,CCC,2014J,7.0,70.0,85.5,82.0,5.0,0.0
676948,BBB,2014J,5.0,65.4,,,1.0,0.0
676962,BBB,2014J,5.0,68.8,,,2.0,0.0
676963,DDD,2014J,7.0,86.5,,69.0,1.0,0.0
676964,CCC,2014J,9.0,82.75,89.25,64.0,4.0,0.0
676964,DDD,2014J,7.0,92.83333333333333,,78.0,0.0,0.0
677004,BBB,2014J,4.0,44.0,,,0.0,0.0
677006,CCC,2014J,9.0,77.0,84.75,78.0,4.0,0.0
677018,CCC,2014J,9.0,83.0,87.75,84.0,4.0,0.0
677018,EEE,2014J,4.0,90.25,,,0.0,0.0
677025,GGG,2014J,9.0,73.33333333333333,86.66666666666667,,0.0,0.0
677040,EEE,2014J,4.0,91.0,,,0.0,0.0
677049,EEE,2014J,2.0,67.5,,,0.0,0.0
677066,GGG,2014J,8.0,56.666666666666664,88.0,,2.0,0.0
677081,FFF,2014J,1.0,84.0,,,0.0,0.0
677085,CCC,2014J,9.0,67.0,78.75,82.0,5.0,0.0
677085,FFF,2014J,12.0,72.8,85.57142857142857,,4.0,0.0
677089,CCC,2014J,7.0,92.0,98.5,96.0,4.0,0.0
677111,FFF,2014J,12.0,79.6,74.85714285714286,,0.0,0.0
677138,FFF,2014J,12.0,87.6,89.71428571428571,,0.0,0.0
677150,GGG,2014J,3.0,51.0,60.0,,2.0,0.0
677154,BBB,2014J,4.0,72.75,,,2.0,0.0
677155,FFF,2014J,12.0,58.4,57.714285714285715,,1.0,0.0
677167,FFF,2014J,12.0,79.2,89.28571428571429,,0.0,0.0
677186,AAA,2014J,5.0,55.6,,,0.0,0.0
677189,EEE,2014J,4.0,85.25,,,0.0,0.0
677197,EEE,2014J,3.0,95.33333333333333,,,0.0,0.0
677201,BBB,2014J,5.0,59.0,,,3.0,0.0
677203,BBB,2014J,5.0,72.8,,,0.0,0.0
677206,FFF,2014J,12.0,73.6,68.0,,2.0,0.0
677216,GGG,2014J,7.0,81.66666666666667,100.0,,2.0,0.0
677221,FFF,2014J,12.0,87.2,76.42857142857143,,0.0,0.0
677232,EEE,2014J,2.0,79.0,,,0.0,0.0
677235,FFF,2014J,12.0,62.8,82.42857142857143,,1.0,0.0
677316,DDD,2014J,5.0,52.8,,,1.0,0.0
677327,FFF,2014J,3.0,70.0,80.0,,0.0,0.0
677338,BBB,2014J,1.0,100.0,,,0.0,0.0
677349,CCC,2014J,9.0,88.0,86.25,88.0,4.0,0.0
677356,GGG,2014J,9.0,72.0,76.66666666666667,,2.0,0.0
677374,DDD,2014J,3.0,69.33333333333333,,,0.0,0.0
677382,FFF,2014J,12.0,65.2,72.57142857142857,,1.0,0.0
677400,FFF,2014J,12.0,94.2,79.57142857142857,,0.0,0.0
677433,GGG,2014J,3.0,67.5,100.0,,2.0,0.0
677436,FFF,2014J,12.0,82.4,81.85714285714286,,0.0,0.0
677444,DDD,2014J,1.0,50.0,,,1.0,0.0
677456,FFF,2014J,12.0,77.0,76.71428571428571,,0.0,0.0
677457,EEE,2014J,4.0,70.0,,,2.0,0.0
677459,CCC,2014J,9.0,60.0,71.0,44.0,6.0,0.0
677459,EEE,2014J,4.0,81.5,,,1.0,0.0
677462,BBB,2014J,5.0,71.4,,,2.0,0.0
677463,GGG,2014J,7.0,83.33333333333333,95.0,,2.0,0.0
677486,FFF,2014J,4.0,58.5,,,0.0,0.0
677491,GGG,2014J,9.0,72.0,100.0,,0.0,0.0
677498,BBB,2014J,4.0,71.75,,,1.0,0.0
677546,FFF,2014J,12.0,69.4,48.714285714285715,,0.0,0.0
677579,DDD,2014J,7.0,51.5,,47.0,3.0,0.0
677582,FFF,2014J,4.0,77.75,,,1.0,0.0
677601,DDD,2014J,3.0,49.333333333333336,,,1.0,0.0
677606,DDD,2014J,7.0,46.333333333333336,,20.0,1.0,0.0
677608,FFF,2014J,1.0,68.0,,,0.0,0.0
677629,DDD,2014J,3.0,54.333333333333336,,,0.0,0.0
677630,BBB,2014J,2.0,80.0,,,1.0,0.0
677631,EEE,2014J,2.0,68.5,,,2.0,0.0
677632,DDD,2014J,3.0,85.0,,,1.0,0.0
677641,CCC,2014J,9.0,92.75,96.0,94.0,4.0,0.0
677655,FFF,2014J,12.0,77.8,73.85714285714286,,1.0,0.0
677687,FFF,2014J,4.0,56.75,,,0.0,0.0
677701,FFF,2014J,1.0,60.0,,,0.0,0.0
677741,CCC,2014J,9.0,85.75,97.5,98.0,4.0,0.0
677741,EEE,2014J,4.0,91.5,,,0.0,0.0
677748,FFF,2014J,12.0,53.6,58.285714285714285,,1.0,0.0
677767,FFF,2014J,12.0,80.6,73.0,,1.0,0.0
677832,DDD,2014J,7.0,86.0,,73.0,0.0,0.0
677833,FFF,2014J,12.0,84.4,80.28571428571429,,0.0,0.0
677846,BBB,2014J,5.0,46.6,,,2.0,0.0
677867,FFF,2014J,2.0,47.0,,,2.0,0.0
677869,FFF,2014J,9.0,51.5,61.57142857142857,,7.0,0.0
677873,BBB,2014J,5.0,73.4,,,0.0,0.0
677877,BBB,2014J,2.0,87.5,,,0.0,0.0
677879,BBB,2014J,5.0,33.2,,,1.0,0.0
677892,BBB,2014J,5.0,60.0,,,0.0,0.0
677897,EEE,2014J,4.0,74.0,,,0.0,0.0
677900,EEE,2014J,4.0,87.5,,,0.0,0.0
677922,BBB,2014J,5.0,67.4,,,2.0,0.0
677928,GGG,2014J,7.0,70.0,100.0,,0.0,0.0
677947,EEE,2014J,3.0,77.33333333333333,,,0.0,0.0
677997,BBB,2014J,1.0,100.0,,,0.0,0.0
678004,GGG,2014J,8.0,74.0,96.0,,2.0,0.0
678009,GGG,2014J,7.0,51.666666666666664,90.0,,0.0,0.0
678015,EEE,2014J,4.0,87.25,,,0.0,0.0
678025,BBB,2014J,5.0,77.6,,,1.0,0.0
678026,EEE,2014J,4.0,61.75,,,1.0,0.0
678038,BBB,2014J,5.0,61.6,,,0.0,0.0
678041,DDD,2014J,7.0,76.83333333333333,,69.0,1.0,0.0
678057,BBB,2014J,5.0,31.6,,,0.0,0.0
678058,DDD,2014J,3.0,32.666666666666664,,,1.0,0.0
678065,DDD,2014J,7.0,73.5,,49.0,2.0,0.0
678080,BBB,2014J,1.0,1.0,,,0.0,0.0
678085,BBB,2014J,2.0,81.5,,,0.0,0.0
678088,FFF,2014J,12.0,73.6,81.85714285714286,,0.0,0.0
678089,CCC,2014J,9.0,91.0,98.5,100.0,4.0,0.0
678102,DDD,2014J,7.0,85.5,,78.0,0.0,0.0
678105,BBB,2014J,5.0,72.4,,,1.0,0.0
678107,BBB,2014J,1.0,1.0,,,0.0,0.0
678110,BBB,2014J,5.0,56.2,,,0.0,0.0
678144,BBB,2014J,4.0,40.5,,,0.0,0.0
678194,CCC,2014J,9.0,74.25,65.75,36.0,5.0,0.0
678194,EEE,2014J,4.0,93.25,,,0.0,0.0
678203,CCC,2014J,7.0,59.666666666666664,59.666666666666664,58.0,5.0,0.0
678203,FFF,2014J,11.0,86.75,90.85714285714286,,7.0,0.0
678204,CCC,2014J,9.0,89.0,85.5,68.0,4.0,0.0
678213,BBB,2014J,3.0,31.0,,,2.0,0.0
678219,DDD,2014J,3.0,58.333333333333336,,,0.0,0.0
678231,DDD,2014J,4.0,58.0,,,0.0,0.0
678233,DDD,2014J,7.0,70.33333333333333,,84.0,0.0,0.0
678235,FFF,2014J,12.0,95.6,89.28571428571429,,0.0,0.0
678240,DDD,2014J,7.0,93.16666666666667,,87.0,0.0,0.0
678241,GGG,2014J,2.0,67.5,,,1.0,0.0
678244,BBB,2014J,5.0,73.8,,,1.0,0.0
678246,BBB,2014J,5.0,74.4,,,0.0,0.0
678255,GGG,2014J,7.0,73.33333333333333,85.0,,0.0,0.0
678261,GGG,2014J,9.0,74.0,86.66666666666667,,5.0,0.0
678267,EEE,2014J,3.0,87.33333333333333,,,2.0,0.0
678270,FFF,2014J,11.0,51.8,64.5,,6.0,0.0
678278,BBB,2014J,4.0,33.25,,,4.0,0.0
678283,BBB,2014J,2.0,40.5,,,0.0,0.0
678310,EEE,2014J,1.0,94.0,,,0.0,0.0
678313,GGG,2014J,1.0,45.0,,,0.0,0.0
678314,BBB,2014J,5.0,78.4,,,0.0,0.0
678327,BBB,2014J,1.0,100.0,,,0.0,0.0
678335,BBB,2014J,2.0,32.5,,,0.0,0.0
678339,CCC,2014J,8.0,78.25,81.33333333333333,70.0,4.0,0.0
678341,EEE,2014J,4.0,94.0,,,0.0,0.0
678367,BBB,2014J,3.0,73.33333333333333,,,2.0,0.0
678373,BBB,2014J,5.0,67.2,,,0.0,0.0
678381,FFF,2014J,12.0,73.0,82.57142857142857,,2.0,0.0
678393,CCC,2014J,5.0,88.0,63.666666666666664,,5.0,0.0
678393,EEE,2014J,2.0,93.0,,,1.0,0.0
678395,CCC,2014J,5.0,,99.0,98.0,4.0,0.0
678407,FFF,2014J,4.0,79.0,87.0,,0.0,0.0
678408,CCC,2014J,5.0,,81.0,90.0,4.0,0.0
678419,CCC,2014J,4.0,,80.0,44.0,3.0,0.0
678419,EEE,2014J,4.0,86.25,,,1.0,0.0
678432,GGG,2014J,9.0,65.66666666666667,80.0,,0.0,0.0
678444,BBB,2014J,3.0,73.33333333333333,,,0.0,0.0
678452,FFF,2014J,12.0,58.4,75.0,,2.0,0.0
678490,DDD,2014J,7.0,71.5,,36.0,0.0,0.0
678508,EEE,2014J,4.0,92.75,,,0.0,0.0
678528,FFF,2014J,12.0,79.2,90.28571428571429,,0.0,0.0
678538,EEE,2014J,4.0,85.25,,,0.0,0.0
678575,BBB,2014J,4.0,67.0,,,2.0,0.0
678578,BBB,2014J,2.0,10.0,,,1.0,0.0
678605,DDD,2014J,7.0,68.5,,47.0,1.0,0.0
678612,GGG,2014J,1.0,40.0,,,0.0,0.0
678618,GGG,2014J,9.0,71.66666666666667,76.66666666666667,,1.0,0.0
678619,FFF,2014J,3.0,67.33333333333333,,,1.0,0.0
678623,BBB,2014J,3.0,77.0,,,1.0,0.0
678628,FFF,2014J,12.0,79.0,84.57142857142857,,2.0,0.0
678639,FFF,2014J,1.0,68.0,,,0.0,0.0
678659,FFF,2014J,12.0,80.0,80.71428571428571,,0.0,0.0
678661,BBB,2014J,5.0,79.8,,,0.0,0.0
678680,BBB,2014J,5.0,43.8,,,0.0,0.0
678688,BBB,2014J,5.0,59.2,,,1.0,0.0
678701,EEE,2014J,4.0,87.75,,,1.0,0.0
678715,EEE,2014J,4.0,72.25,,,1.0,0.0
678762,GGG,2014J,9.0,56.666666666666664,70.0,,2.0,0.0
678770,BBB,2014J,1.0,100.0,,,0.0,0.0
678774,GGG,2014J,9.0,51.333333333333336,93.33333333333333,,0.0,0.0
678777,BBB,2014J,4.0,75.5,,,0.0,0.0
678790,CCC,2014J,8.0,63.333333333333336,81.0,52.0,5.0,0.0
678790,DDD,2014J,6.0,84.0,,91.0,0.0,0.0
678801,BBB,2014J,2.0,29.5,,,1.0,0.0
678815,BBB,2014J,5.0,55.2,,,0.0,0.0
678819,FFF,2014J,12.0,91.8,88.57142857142857,,0.0,0.0
678831,FFF,2014J,2.0,73.0,,,0.0,0.0
678844,DDD,2014J,7.0,84.83333333333333,,96.0,0.0,0.0
678859,FFF,2014J,12.0,88.4,92.14285714285714,,0.0,0.0
678860,CCC,2014J,5.0,94.0,93.0,,3.0,0.0
678860,EEE,2014J,3.0,89.66666666666667,,,0.0,0.0
678877,FFF,2014J,2.0,60.0,,,0.0,0.0
678906,BBB,2014J,5.0,65.6,,,0.0,0.0
678929,EEE,2014J,4.0,92.5,,,0.0,0.0
678941,DDD,2014J,7.0,85.16666666666667,,91.0,4.0,0.0
678946,FFF,2014J,12.0,82.8,91.71428571428571,,0.0,0.0
678953,BBB,2014J,1.0,1.0,,,0.0,0.0
678954,FFF,2014J,12.0,84.2,87.14285714285714,,0.0,0.0
678955,BBB,2014J,5.0,56.6,,,1.0,0.0
678970,EEE,2014J,4.0,92.25,,,0.0,0.0
678995,BBB,2014J,5.0,78.6,,,1.0,0.0
679019,FFF,2014J,3.0,67.0,,,0.0,0.0
679036,FFF,2014J,12.0,92.0,93.71428571428571,,0.0,0.0
679039,CCC,2014J,9.0,27.75,80.75,74.0,6.0,0.0
679059,BBB,2014J,5.0,59.8,,,0.0,0.0
679111,FFF,2014J,3.0,72.33333333333333,,,3.0,0.0
679114,EEE,2014J,4.0,77.75,,,0.0,0.0
679127,GGG,2014J,7.0,89.33333333333333,90.0,,0.0,0.0
679128,CCC,2014J,5.0,,92.5,94.0,4.0,0.0
679174,BBB,2014J,5.0,85.8,,,0.0,0.0
679179,CCC,2014J,2.0,72.0,78.0,,1.0,0.0
679179,DDD,2014J,1.0,90.0,,,0.0,0.0
679189,FFF,2014J,12.0,72.2,72.14285714285714,,3.0,0.0
679207,EEE,2014J,4.0,86.5,,,0.0,0.0
679218,BBB,2014J,5.0,41.8,,,0.0,0.0
679227,FFF,2014J,11.0,78.75,89.14285714285714,,0.0,0.0
679232,BBB,2014J,5.0,45.0,,,1.0,0.0
679237,FFF,2014J,12.0,50.0,70.57142857142857,,0.0,0.0
679251,FFF,2014J,11.0,53.75,65.57142857142857,,5.0,0.0
679255,DDD,2014J,3.0,35.0,,,1.0,0.0
679262,FFF,2014J,11.0,66.4,72.16666666666667,,0.0,0.0
679269,FFF,2014J,2.0,68.0,67.0,,0.0,0.0
679271,CCC,2014J,2.0,38.0,44.0,,1.0,0.0
679278,FFF,2014J,12.0,76.2,83.85714285714286,,1.0,0.0
679327,GGG,2014J,9.0,73.33333333333333,96.66666666666667,,0.0,0.0
679342,FFF,2014J,3.0,41.333333333333336,,,2.0,0.0
679363,CCC,2014J,2.0,50.0,44.0,,1.0,0.0
679384,FFF,2014J,12.0,60.2,78.0,,4.0,0.0
679386,CCC,2014J,9.0,54.25,65.25,54.0,5.0,0.0
679386,FFF,2014J,12.0,63.6,71.14285714285714,,1.0,0.0
679395,DDD,2014J,7.0,67.0,,16.0,0.0,0.0
679402,FFF,2014J,12.0,92.0,97.28571428571429,,0.0,0.0
679409,GGG,2014J,9.0,51.0,66.66666666666667,,0.0,0.0
679431,CCC,2014J,9.0,96.75,99.0,98.0,4.0,0.0
679439,BBB,2014J,2.0,87.5,,,0.0,0.0
679445,FFF,2014J,12.0,86.4,80.28571428571429,,0.0,0.0
679448,FFF,2014J,12.0,75.6,82.42857142857143,,1.0,0.0
679451,CCC,2014J,9.0,97.5,91.5,90.0,4.0,0.0
679454,DDD,2014J,7.0,87.0,,76.0,0.0,0.0
679457,BBB,2014J,2.0,65.0,,,1.0,0.0
679498,FFF,2014J,12.0,59.2,82.42857142857143,,1.0,0.0
679502,FFF,2014J,3.0,74.0,93.0,,0.0,0.0
679509,FFF,2014J,12.0,80.6,84.0,,3.0,0.0
679525,DDD,2014J,7.0,85.16666666666667,,80.0,0.0,0.0
679529,CCC,2014J,3.0,50.0,46.5,,2.0,0.0
679541,EEE,2014J,4.0,74.75,,,1.0,0.0
679558,DDD,2014J,2.0,82.5,,,0.0,0.0
679559,BBB,2014J,5.0,61.4,,,0.0,0.0
679569,CCC,2014J,9.0,69.0,66.5,36.0,5.0,0.0
679569,EEE,2014J,4.0,90.75,,,0.0,0.0
679582,DDD,2014J,4.0,74.0,,,1.0,0.0
679594,FFF,2014J,12.0,95.4,94.28571428571429,,0.0,0.0
679599,CCC,2014J,2.0,86.0,89.0,,1.0,0.0
679631,EEE,2014J,4.0,81.5,,,0.0,0.0
679663,CCC,2014J,7.0,67.33333333333333,67.0,50.0,4.0,0.0
679676,FFF,2014J,8.0,78.25,70.5,,1.0,0.0
679716,BBB,2014J,5.0,63.2,,,0.0,0.0
679724,BBB,2014J,2.0,81.0,,,0.0,0.0
679733,CCC,2014J,9.0,96.5,99.5,100.0,4.0,0.0
679749,FFF,2014J,1.0,78.0,,,1.0,0.0
679750,CCC,2014J,9.0,84.0,89.5,54.0,4.0,0.0
679760,DDD,2014J,1.0,40.0,,,0.0,0.0
679769,GGG,2014J,9.0,75.0,96.66666666666667,,0.0,0.0
679777,DDD,2014J,7.0,86.16666666666667,,96.0,0.0,0.0
679788,FFF,2014J,12.0,73.2,77.42857142857143,,0.0,0.0
679790,FFF,2014J,12.0,66.8,74.28571428571429,,6.0,0.0
679798,BBB,2014J,5.0,41.2,,,0.0,0.0
679801,EEE,2014J,4.0,82.25,,,0.0,0.0
679828,BBB,2014J,5.0,88.0,,,2.0,0.0
679840,GGG,2014J,9.0,65.0,76.66666666666667,,0.0,0.0
679854,DDD,2014J,7.0,87.83333333333333,,91.0,0.0,0.0
679886,CCC,2014J,9.0,91.25,92.0,94.0,4.0,0.0
679897,DDD,2014J,7.0,65.0,,53.0,0.0,0.0
679918,BBB,2014J,5.0,40.6,,,1.0,0.0
679921,GGG,2014J,9.0,67.66666666666667,86.66666666666667,,0.0,0.0
679939,CCC,2014J,8.0,79.25,91.0,72.0,3.0,0.0
679939,FFF,2014J,11.0,78.2,89.0,,3.0,0.0
679959,CCC,2014J,9.0,83.75,81.75,64.0,5.0,0.0
679967,BBB,2014J,5.0,75.2,,,1.0,0.0
679971,BBB,2014J,5.0,49.8,,,0.0,0.0
679989,BBB,2014J,2.0,92.0,,,1.0,0.0
680002,CCC,2014J,9.0,86.5,91.0,90.0,4.0,0.0
680009,BBB,2014J,5.0,47.0,,,0.0,0.0
680014,FFF,2014J,12.0,85.2,87.14285714285714,,0.0,0.0
680017,DDD,2014J,7.0,84.33333333333333,,71.0,0.0,0.0
680018,FFF,2014J,5.0,80.66666666666667,89.5,,0.0,0.0
680025,DDD,2014J,7.0,77.33333333333333,,44.0,0.0,0.0
680027,CCC,2014J,9.0,98.75,99.5,96.0,5.0,0.0
680027,FFF,2014J,12.0,97.2,98.85714285714286,,1.0,0.0
680063,GGG,2014J,7.0,71.0,90.0,,0.0,0.0
680080,FFF,2014J,11.0,81.0,77.71428571428571,,1.0,0.0
680087,DDD,2014J,7.0,85.5,,87.0,0.0,0.0
680133,CCC,2014J,5.0,,100.0,100.0,4.0,0.0
680133,EEE,2014J,4.0,92.0,,,0.0,0.0
680145,CCC,2014J,5.0,27.5,44.666666666666664,,3.0,0.0
680145,FFF,2014J,12.0,68.6,80.28571428571429,,2.0,0.0
680146,BBB,2014J,5.0,56.2,,,0.0,0.0
680162,BBB,2014J,5.0,64.8,,,0.0,0.0
680174,BBB,2014J,5.0,60.8,,,1.0,0.0
680176,GGG,2014J,7.0,55.0,75.0,,0.0,0.0
680187,CCC,2014J,9.0,94.75,98.5,84.0,5.0,0.0
680212,FFF,2014J,9.0,74.0,88.0,,1.0,0.0
680219,BBB,2014J,5.0,78.0,,,0.0,0.0
680222,CCC,2014J,1.0,,0.0,,1.0,0.0
680222,FFF,2014J,1.0,,,,0.0,0.0
680231,FFF,2014J,4.0,66.0,95.0,,0.0,0.0
680255,FFF,2014J,1.0,82.0,,,1.0,0.0
680261,GGG,2014J,8.0,60.0,76.0,,1.0,0.0
680266,FFF,2014J,12.0,84.2,100.0,,0.0,0.0
680267,CCC,2014J,9.0,79.5,67.0,64.0,4.0,0.0
680267,EEE,2014J,4.0,75.75,,,1.0,0.0
680270,FFF,2014J,12.0,66.4,79.42857142857143,,2.0,0.0
680273,FFF,2014J,4.0,64.0,69.5,,0.0,0.0
680290,BBB,2014J,5.0,43.2,,,0.0,0.0
680314,DDD,2014J,1.0,95.0,,,0.0,0.0
680322,FFF,2014J,12.0,83.8,80.14285714285714,,0.0,0.0
680331,DDD,2014J,6.0,51.833333333333336,,,0.0,0.0
680343,FFF,2014J,12.0,86.6,90.85714285714286,,1.0,0.0
680345,GGG,2014J,1.0,30.0,,,1.0,0.0
680348,FFF,2014J,12.0,76.8,86.71428571428571,,1.0,0.0
680354,GGG,2014J,2.0,70.0,100.0,,0.0,0.0
680373,DDD,2014J,4.0,90.5,,,0.0,0.0
680410,FFF,2014J,1.0,72.0,,,0.0,0.0
680414,DDD,2014J,1.0,60.0,,,0.0,0.0
680427,GGG,2014J,9.0,64.0,86.66666666666667,,1.0,0.0
680431,DDD,2014J,6.0,61.8,,31.0,2.0,0.0
680442,EEE,2014J,1.0,97.0,,,0.0,0.0
680443,FFF,2014J,12.0,86.4,76.57142857142857,,0.0,0.0
680453,BBB,2014J,5.0,46.4,,,0.0,0.0
680464,FFF,2014J,12.0,90.2,86.0,,0.0,0.0
680471,BBB,2014J,5.0,74.4,,,0.0,0.0
680483,EEE,2014J,4.0,87.75,,,0.0,0.0
680492,CCC,2014J,9.0,91.25,85.25,84.0,4.0,0.0
680492,DDD,2014J,7.0,75.33333333333333,,73.0,0.0,0.0
680506,FFF,2014J,12.0,92.2,91.14285714285714,,0.0,0.0
680517,FFF,2014J,1.0,60.0,,,0.0,0.0
680530,BBB,2014J,5.0,65.0,,,1.0,0.0
680541,BBB,2014J,5.0,90.0,,,1.0,0.0
680545,BBB,2014J,5.0,40.6,,,0.0,0.0
680559,BBB,2014J,5.0,78.8,,,2.0,0.0
680569,GGG,2014J,9.0,75.0,96.66666666666667,,0.0,0.0
680572,FFF,2014J,12.0,67.8,80.14285714285714,,1.0,0.0
680591,BBB,2014J,3.0,89.0,,,0.0,0.0
680602,CCC,2014J,9.0,66.5,88.75,84.0,4.0,0.0
680626,DDD,2014J,5.0,63.4,,,0.0,0.0
680644,EEE,2014J,4.0,93.0,,,0.0,0.0
680687,CCC,2014J,8.0,97.66666666666667,97.0,96.0,4.0,0.0
680708,FFF,2014J,12.0,67.0,80.42857142857143,,4.0,0.0
680713,FFF,2014J,12.0,86.2,85.42857142857143,,2.0,0.0
680723,BBB,2014J,5.0,69.4,,,0.0,0.0
680728,DDD,2014J,7.0,46.833333333333336,,31.0,0.0,0.0
680733,DDD,2014J,2.0,67.5,,,0.0,0.0
680747,FFF,2014J,12.0,88.2,72.28571428571429,,0.0,0.0
680764,DDD,2014J,4.0,51.0,,,0.0,0.0
680765,CCC,2014J,9.0,51.25,54.75,32.0,5.0,0.0
680765,EEE,2014J,4.0,64.75,,,0.0,0.0
680775,FFF,2014J,12.0,77.0,82.57142857142857,,2.0,0.0
680787,BBB,2014J,5.0,52.0,,,0.0,0.0
680798,BBB,2014J,5.0,71.0,,,0.0,0.0
680804,CCC,2014J,9.0,73.0,69.5,56.0,6.0,0.0
680804,EEE,2014J,4.0,87.75,,,2.0,0.0
680810,FFF,2014J,12.0,93.2,94.0,,4.0,0.0
680812,DDD,2014J,5.0,65.0,,,2.0,0.0
680817,DDD,2014J,7.0,58.0,,64.0,4.0,0.0
680855,FFF,2014J,1.0,80.0,,,0.0,0.0
680862,BBB,2014J,5.0,68.2,,,1.0,0.0
680872,FFF,2014J,11.0,67.75,88.42857142857143,,0.0,0.0
680878,BBB,2014J,1.0,1.0,,,0.0,0.0
680890,CCC,2014J,3.0,98.0,100.0,,2.0,0.0
680894,EEE,2014J,4.0,73.25,,,1.0,0.0
680912,FFF,2014J,11.0,73.5,68.28571428571429,,0.0,0.0
680918,BBB,2014J,5.0,48.6,,,0.0,0.0
680926,BBB,2014J,5.0,82.6,,,1.0,0.0
680955,FFF,2014J,12.0,83.2,85.85714285714286,,0.0,0.0
680966,GGG,2014J,9.0,55.666666666666664,100.0,,0.0,0.0
680970,BBB,2014J,5.0,87.4,,,0.0,0.0
680973,DDD,2014J,5.0,72.0,,,0.0,0.0
680974,FFF,2014J,12.0,93.2,85.71428571428571,,0.0,0.0
680981,DDD,2014J,2.0,57.5,,,1.0,0.0
680988,GGG,2014J,5.0,55.0,93.33333333333333,,0.0,0.0
680992,GGG,2014J,1.0,60.0,,,1.0,0.0
680996,DDD,2014J,6.0,70.0,,58.0,0.0,0.0
681001,EEE,2014J,4.0,96.75,,,0.0,0.0
681004,FFF,2014J,12.0,84.0,89.57142857142857,,0.0,0.0
681059,DDD,2014J,7.0,87.16666666666667,,100.0,0.0,0.0
681065,GGG,2014J,9.0,78.33333333333333,96.66666666666667,,0.0,0.0
681073,FFF,2014J,4.0,74.0,73.5,,0.0,0.0
681107,GGG,2014J,9.0,86.66666666666667,75.33333333333333,,0.0,0.0
681125,DDD,2014J,3.0,35.0,,,3.0,0.0
681150,BBB,2014J,5.0,76.4,,,0.0,0.0
681152,FFF,2014J,4.0,82.0,93.5,,0.0,0.0
681154,GGG,2014J,9.0,61.666666666666664,83.33333333333333,,0.0,0.0
681165,CCC,2014J,9.0,95.25,99.0,56.0,4.0,0.0
681174,CCC,2014J,9.0,90.5,92.25,96.0,4.0,0.0
681195,GGG,2014J,2.0,62.5,,,0.0,0.0
681200,EEE,2014J,4.0,88.5,,,0.0,0.0
681211,DDD,2014J,7.0,67.83333333333333,,40.0,0.0,0.0
681222,BBB,2014J,5.0,89.2,,,2.0,0.0
681235,CCC,2014J,9.0,62.25,61.0,66.0,6.0,0.0
681235,FFF,2014J,12.0,82.8,80.42857142857143,,0.0,0.0
681241,DDD,2014J,7.0,72.83333333333333,,51.0,3.0,0.0
681268,GGG,2014J,9.0,83.66666666666667,86.66666666666667,,2.0,0.0
681277,FFF,2014J,2.0,43.0,,,1.0,0.0
681289,BBB,2014J,5.0,71.2,,,0.0,0.0
681302,CCC,2014J,9.0,78.25,85.75,68.0,4.0,0.0
681302,EEE,2014J,4.0,76.25,,,0.0,0.0
681327,EEE,2014J,4.0,82.75,,,1.0,0.0
681328,FFF,2014J,12.0,94.2,92.57142857142857,,0.0,0.0
681335,CCC,2014J,2.0,96.0,67.0,,1.0,0.0
681335,FFF,2014J,3.0,72.0,98.5,,0.0,0.0
681341,FFF,2014J,11.0,79.75,72.85714285714286,,0.0,0.0
681352,FFF,2014J,12.0,86.0,91.28571428571429,,0.0,0.0
681354,FFF,2014J,9.0,66.4,80.25,,3.0,0.0
681356,DDD,2014J,7.0,61.666666666666664,,58.0,1.0,0.0
681369,EEE,2014J,4.0,92.5,,,0.0,0.0
681379,EEE,2014J,3.0,53.666666666666664,,,2.0,0.0
681383,GGG,2014J,1.0,55.0,,,1.0,0.0
681416,EEE,2014J,4.0,75.25,,,2.0,0.0
681421,GGG,2014J,9.0,80.33333333333333,90.0,,0.0,0.0
681425,DDD,2014J,6.0,73.8,,69.0,0.0,0.0
